ID,Date,SalePrice,PropertyID,PropertyType,Bedrooms,Bathrooms,SqFtTotLiving,SqFtLot,YrBuilt
25679,9/7/06,350000,9352900220,Townhouse,3,2.25,1320,1281,2007
25680,2/23/09,239950,9352900220,Townhouse,3,2.25,1320,1281,2007
25681,2/24/09,229000,9352900222,Townhouse,3,2.25,1320,963,2007
25682,10/22/08,271950,9352900228,Townhouse,3,3,1440,961,2007
25683,1/30/08,263000,9352900570,Single Family,2,1,620,5080,1941
25684,5/26/11,239950,9352900730,Single Family,2,1,1120,5040,1941
25685,8/24/07,299950,9352901065,Single Family,2,1.5,1180,4720,1915
25686,12/29/06,343000,9353300280,Single Family,3,1,1220,10723,1964
25687,6/24/14,348500,9353300600,Single Family,3,1.5,1360,10726,1966
25688,8/14/07,202950,9353300640,Single Family,4,2.5,3000,10723,2008
25689,4/3/06,276000,9353300820,Single Family,3,1,1250,10723,1961
25690,2/27/08,1333287,9353900525,Single Family,3,4,3770,8111,2007
25691,6/30/06,320000,9357000115,Single Family,4,2.75,1900,3800,1966
25692,7/13/09,417000,9357000115,Single Family,4,2.75,1900,3800,1966
25693,10/26/11,260000,9357000215,Single Family,3,1,1030,4700,1952
25694,3/24/06,341000,9357000325,Single Family,3,1.75,1290,5300,1970
25695,7/20/06,235000,9357000390,Single Family,4,3,2930,6000,2007
25696,8/12/09,287500,9357000470,Single Family,2,1,860,5300,1950
25697,4/11/07,280000,9357000520,Single Family,1,1,550,6000,1942
25698,3/2/06,262500,9357000580,Single Family,2,1,900,5000,1941
25699,9/26/07,332521,9357000580,Single Family,2,1,900,5000,1941
25700,3/9/07,347500,9357000635,Single Family,3,1,1060,5600,1943
25701,9/5/07,199995,9357000925,Single Family,3,1,1100,6000,1950
25702,4/10/08,389000,9357000925,Single Family,3,1,1100,6000,1950
25703,11/29/06,575000,9357001035,Single Family,4,3,2610,5700,2006
25704,6/22/10,359950,9358000550,Townhouse,3,3,1900,2133,2009
25705,4/28/10,349950,9358000552,Townhouse,3,3.25,1680,1478,2009
25706,2/15/06,369950,9358000626,Townhouse,3,2.5,1390,1391,2005
25707,9/10/07,412000,9358000627,Townhouse,3,2.5,1350,1398,2005
25708,5/12/08,340000,9358000650,Single Family,3,2,1730,2856,1916
25709,3/22/10,330000,9358000689,Townhouse,3,2.5,1390,1422,2004
25710,4/7/07,414950,9358001247,Townhouse,3,3,1640,2249,2006
25711,12/21/07,436000,9358001305,Townhouse,4,3.5,1850,2185,2007
25712,12/21/07,381000,9358001309,Townhouse,3,2.5,1400,1452,2007
25713,5/4/06,379950,9358001335,Single Family,3,2,1440,2550,2000
25714,12/7/11,275500,9358001403,Townhouse,3,3.25,1450,1468,2009
25715,9/3/14,380000,9358001403,Townhouse,3,3.25,1450,1468,2009
25716,10/25/10,319000,9358001412,Townhouse,3,3.25,1610,1478,2009
25717,11/16/09,373000,9358001420,Townhouse,3,3.25,1470,1789,2009
25718,3/13/12,232000,9358001421,Townhouse,3,2.5,1090,1145,2009
25719,3/19/14,326000,9358001421,Townhouse,3,2.5,1090,1145,2009
25720,11/28/11,246450,9358001422,Townhouse,3,2.5,1090,1139,2009
25721,9/21/06,399950,9358001442,Townhouse,3,2.25,1520,1575,2006
25722,1/26/07,399950,9358001444,Townhouse,3,2.25,1560,1612,2006
25723,2/7/08,420000,9358001530,Townhouse,3,2.5,1800,1817,2007
25724,1/23/08,359950,9358001536,Townhouse,3,1.5,1350,1071,2007
25725,8/19/13,340000,9358001536,Townhouse,3,1.5,1350,1071,2007
25726,4/24/09,314950,9358001566,Townhouse,3,3.25,1410,1281,2008
25727,4/15/09,309950,9358001575,Townhouse,3,2.75,1420,1287,2008
25728,3/3/09,337000,9358001577,Townhouse,3,3.25,1420,1510,2008
25729,5/30/06,400000,9358001615,Single Family,4,2,1630,2550,1998
25730,4/18/06,321500,9358001715,Single Family,3,1.75,1160,2288,1994
25731,7/29/08,353450,9358001732,Townhouse,3,2.5,1390,2815,1999
25732,5/23/08,340000,9358002005,Single Family,4,2,1960,5100,1906
25733,9/9/09,339000,9358002230,Townhouse,3,1.75,1470,1575,2003
25734,2/16/07,382000,9358002232,Townhouse,3,1.75,1470,1656,2003
25735,5/23/11,62000,9358002270,Single Family,3,1.5,1260,1412,2012
25736,5/29/14,463420,9358002427,Townhouse,3,2.25,1650,1282,2014
25737,10/20/06,267000,9358400010,Single Family,5,3.25,3394,17077,2007
25738,8/2/06,839950,9358400020,Single Family,4,2.5,3840,17022,2006
25739,10/25/06,724950,9358400030,Single Family,4,2.75,3254,16037,2006
25740,11/17/06,885950,9358400060,Single Family,4,2.5,3599,15927,2006
25741,10/4/06,830000,9358400140,Single Family,4,2.5,3599,13422,2006
25742,4/10/07,942000,9358400190,Single Family,4,3.5,4150,18352,2006
25743,11/3/09,550000,9358400300,Single Family,4,2.75,3497,22342,2006
25744,8/3/06,1200000,9359100285,Single Family,6,3.25,5500,10000,1996
25745,12/30/11,401000,9359300210,Single Family,4,2.5,2810,49552,1988
25746,8/11/06,735500,9359300220,Single Family,4,2.5,3420,30410,1988
25747,5/10/12,600000,9359300280,Single Family,4,2.5,2940,45916,1988
25748,8/31/09,462500,9359300310,Single Family,3,2.5,2540,32065,1989
25749,1/5/06,301950,9359500510,Single Family,3,2.5,1600,8750,1989
25750,9/23/10,208000,9359500570,Single Family,3,2,1430,9847,1989
25751,7/1/06,299950,9359500830,Single Family,3,2.5,1570,9172,1990
25752,4/20/10,900000,9363600085,Single Family,5,3,2990,3250,2009
25753,9/24/13,604000,9363600125,Single Family,4,2.75,2420,5000,1900
25754,4/25/06,640000,9363600280,Single Family,3,1.5,1940,3300,1912
25755,4/7/06,507000,9363600440,Single Family,3,1.75,1800,3000,1912
25756,8/2/07,785000,9363600455,Single Family,3,1.75,2020,3000,1910
25757,3/2/06,305000,9364600045,Single Family,4,1,1980,8835,1952
25758,9/25/09,260000,9364600045,Single Family,4,1,1980,8835,1952
25759,5/3/13,807900,9365700027,Single Family,3,2.5,2530,11127,1977
25760,5/9/06,1375000,9365700268,Single Family,5,4.5,3970,13933,2003
25761,2/13/06,1100000,9365700385,Single Family,4,2.5,3730,16950,1990
25762,7/2/08,1357000,9367200020,Single Family,3,2.5,3510,8550,2007
25763,6/8/07,475000,9368700055,Single Family,4,2.5,3090,7600,1913
25764,6/26/06,222000,9368700095,Single Family,4,1.75,1250,7925,1918
25765,11/14/06,284900,9368700121,Single Family,2,1,1040,7830,1963
25766,6/29/06,377500,9368700130,Single Family,4,1.75,1610,3740,1951
25767,7/17/09,225000,9368700181,Single Family,3,2.25,1980,10175,1940
25768,4/1/15,137900,9368700270,Single Family,3,1.75,1160,5082,1942
25769,1/3/06,237000,9368700272,Multiplex,4,1.75,1730,3360,1948
25770,10/9/06,329000,9368700341,Single Family,3,2,2110,6900,1955
25771,9/23/09,374000,9371700085,Single Family,3,1.75,1380,8182,1942
25772,6/3/10,309950,9371700132,Single Family,3,1.75,1390,9585,1973
25773,2/1/09,422000,9376300035,Single Family,3,1.75,1210,3350,1928
25774,11/17/10,430000,9376300655,Single Family,3,1.5,1550,5000,1929
25775,6/1/06,415000,9376300790,Single Family,2,1,1190,5000,1947
25776,9/23/08,395000,9376300790,Single Family,2,1,1190,5000,1947
25777,2/6/08,379950,9376300853,Townhouse,3,2.5,1260,1141,2007
25778,5/20/09,524000,9376300935,Single Family,4,3,2230,2500,2004
25779,4/6/09,430000,9376301110,Townhouse,3,2.5,1680,2096,2008
25780,3/4/09,355000,9376301111,Townhouse,3,2.5,1220,1330,2008
25781,2/13/14,415565,9376301112,Townhouse,2,2.5,1380,1329,2008
25782,6/20/07,477500,9376301180,Single Family,3,1,1430,5000,1949
25783,3/5/07,575000,9376301310,Single Family,4,1,1280,5000,1928
25784,5/26/06,357000,9376301330,Single Family,1,1,920,5000,1918
25785,5/2/08,555000,9376301520,Single Family,3,2,1480,5000,1928
25786,11/3/09,445000,9376301800,Single Family,4,1.75,1960,4340,1912
25787,5/1/06,470000,9376302072,Single Family,3,1.75,2150,4070,1916
25788,3/7/06,890000,9376302145,Single Family,5,3.5,3490,6500,2005
25789,5/25/06,544000,9376302271,Single Family,3,1.75,1750,4530,1910
25790,5/17/07,400000,9378700060,Single Family,4,2.25,1870,8125,1990
25791,6/26/09,329000,9378700060,Single Family,4,2.25,1870,8125,1990
25792,6/25/12,525000,9379000020,Single Family,3,2.75,3170,6032,2003
25793,1/10/07,235000,9379300028,Townhouse,2,1.5,1030,1023,1995
25794,6/27/07,283000,9379300030,Townhouse,3,1.5,1030,1960,1995
25795,5/18/06,499950,9379300055,Townhouse,3,3,1790,2584,2006
25796,2/21/07,410950,9379300080,Townhouse,3,3,1660,2195,2006
25797,11/8/06,359000,9379300081,Townhouse,3,3,1400,1309,2006
25798,5/18/07,250000,9382200025,Single Family,3,1,1090,6320,1954
25799,5/1/06,296000,9382200121,Single Family,2,1,1700,7697,1950
25800,12/17/09,255000,9385200110,Townhouse,1,1,590,2005,1956
25801,2/27/08,400000,9390700095,Single Family,2,1,770,2971,1923
25802,4/6/07,443500,9390700100,Single Family,2,1.75,1150,2723,1923
25803,2/27/10,483000,9393700065,Single Family,3,1.75,1300,5120,1925
25804,8/8/06,453000,9393700090,Single Family,4,1.75,2520,5120,1918
25805,9/24/07,378500,9396700022,Townhouse,2,1.25,1220,960,2007
25806,9/10/07,389950,9396700024,Townhouse,2,2.5,1233,1244,2007
25807,6/23/08,343950,9396700026,Townhouse,2,2.25,1058,1321,2007
25808,10/24/07,372500,9396700028,Townhouse,2,2.5,1278,987,2007
25809,8/1/06,364900,9396700029,Townhouse,2,1.25,1230,1371,2006
25810,6/19/07,387500,9396700030,Townhouse,2,2,1278,1280,2007
25811,5/20/08,692500,9402800016,Single Family,2,1.75,1280,3610,1926
25812,7/19/06,540000,9402800055,Single Family,3,1.75,1780,3610,1926
25813,8/11/06,339950,9406450060,Single Family,3,2.5,2110,6045,1999
25814,4/18/06,314000,9406450090,Single Family,4,2.25,2360,6260,1998
25815,7/28/08,255000,9406500030,Townhouse,2,1.5,1010,1428,1990
25816,10/8/08,250240,9406500340,Townhouse,2,1.5,1068,1158,1990
25817,11/20/11,205000,9406500390,Townhouse,2,1.5,1010,1294,1990
25818,7/11/07,264500,9406500600,Townhouse,2,1.5,1068,1452,1990
25819,6/21/06,356000,9406520060,Single Family,3,2.25,1646,13317,1996
25820,12/14/06,315950,9406520140,Single Family,3,2.25,1320,18690,1996
25821,5/7/07,324950,9406520240,Single Family,3,2.25,1646,6806,1996
25822,2/10/06,339950,9406520250,Single Family,3,2.25,1975,8189,1996
25823,7/26/11,248000,9406520250,Single Family,3,2.25,1975,8189,1996
25824,8/22/06,357500,9406520280,Single Family,3,2.5,1980,8263,1996
25825,9/6/07,348000,9406520290,Single Family,3,2.25,1646,12414,1996
25826,5/2/06,346200,9406520370,Single Family,3,2.25,1646,8127,1994
25827,4/19/06,303000,9406520550,Single Family,3,2.25,1646,7364,1994
25828,12/8/06,345750,9406520580,Single Family,3,2.25,1646,9519,1994
25829,6/26/06,321950,9406520660,Single Family,3,2.25,1320,8685,1994
25830,1/3/07,359000,9406520690,Single Family,3,2.25,1654,7625,1994
25831,5/13/08,329900,9406520690,Single Family,3,2.25,1654,7625,1994
25832,3/26/07,340000,9406520710,Single Family,3,2.25,1320,8268,1995
25833,4/19/06,330000,9406520830,Single Family,3,2.25,1654,8479,1995
25834,8/11/06,310000,9406520840,Single Family,3,2.25,1320,10346,1995
25835,9/9/06,325000,9406520860,Single Family,3,2.25,1654,7025,1995
25836,3/24/06,356500,9406520980,Single Family,3,2.5,1975,14347,1996
25837,6/6/07,383125,9406520980,Single Family,3,2.5,1975,14347,1996
25838,2/2/07,360000,9406521221,Single Family,4,2.5,1930,7150,2003
25839,5/10/07,375000,9406530160,Single Family,4,2.5,1970,4558,2005
25840,12/16/10,375000,9406540130,Single Family,4,2.5,3910,8442,2000
25841,2/8/07,535000,9406540150,Single Family,5,3.25,3910,7077,2000
25842,10/6/09,425000,9406540150,Single Family,5,3.25,3910,7077,2000
25843,5/22/06,282500,9406550070,Single Family,3,2,1210,9905,1994
25844,7/28/09,283000,9406550090,Single Family,3,2,1280,6770,1993
25845,3/26/09,297000,9406550100,Single Family,4,2.5,1930,8458,1993
25846,5/10/06,359950,9406560020,Single Family,4,2.5,2039,6000,1996
25847,6/4/07,319950,9406560140,Single Family,3,2,1390,8151,1996
25848,6/19/06,332000,9406560180,Single Family,3,2,1580,8397,1996
25849,11/10/06,425800,9406570220,Single Family,4,2.5,2980,9365,2003
25850,7/11/06,435000,9406570240,Single Family,4,2.5,2980,12216,2003
25851,3/19/07,385500,9406570350,Single Family,4,2.5,2340,5420,2003
25852,10/17/07,439990,9406590010,Single Family,4,3.25,2290,4785,2007
25853,2/5/07,475000,9406590040,Single Family,4,2.75,2920,5094,2006
25854,12/21/06,481210,9406590080,Single Family,4,2.5,2650,5768,2006
25855,6/19/07,381000,9406590110,Single Family,4,2.5,1880,3400,2006
25856,12/17/09,276938,9406590240,Single Family,4,2.5,2200,4457,2009
25857,11/18/09,261408,9406590250,Single Family,4,2.25,1870,5371,2009
25858,11/25/09,284866,9406590280,Single Family,4,2.5,2440,4000,2009
25859,3/13/07,519990,9406590320,Single Family,4,2.75,3060,5868,2006
25860,3/22/07,534990,9406590330,Single Family,4,2.75,3190,6839,2006
25861,10/9/08,330000,9406600030,Single Family,3,1.75,1720,20520,1989
25862,7/27/11,290275,9406710060,Single Family,5,2.5,2460,5604,2011
25863,9/9/11,300000,9406710140,Single Family,4,2.5,2210,6534,2011
25864,3/24/06,279900,9407000550,Single Family,3,1.75,1090,15330,1975
25865,3/8/06,279900,9407000610,Single Family,3,1,1100,10200,1983
25866,1/9/14,251000,9407000610,Single Family,3,1,1100,10200,1983
25867,9/19/06,290000,9407000740,Single Family,3,1,910,9025,1977
25868,9/21/11,206500,9407000760,Single Family,3,1,1390,9828,1978
25869,6/16/09,410000,9407000790,Single Family,3,3.25,2890,11115,1992
25870,4/23/06,299500,9407000810,Single Family,2,1.75,1240,10455,1978
25871,2/16/06,267500,9407000940,Single Family,3,1,1190,10300,1978
25872,4/25/14,235000,9407000940,Single Family,3,1,1190,10300,1978
25873,5/3/06,371500,9407001010,Single Family,5,2.5,2640,9975,1978
25874,11/10/06,293000,9407001060,Single Family,3,2.25,1530,9200,1979
25875,5/31/07,370000,9407001060,Single Family,3,2.25,1530,9200,1979
25876,7/31/12,232000,9407001600,Single Family,3,1.75,1660,11500,1979
25877,7/27/10,222500,9407001700,Single Family,2,1,960,20954,1977
25878,4/13/11,239950,9407001790,Single Family,3,1,1010,10800,1972
25879,8/5/09,289000,9407001830,Single Family,5,2,1860,9000,1980
25880,11/28/06,333000,9407001870,Single Family,3,2.25,1390,10000,1979
25881,8/11/06,310000,9407100300,Single Family,3,1,1260,9600,1970
25882,8/20/07,337000,9407100310,Single Family,3,2.5,1260,11877,1975
25883,2/11/14,248450,9407100500,Single Family,3,1.75,1540,10545,1978
25884,9/25/09,284900,9407100720,Single Family,3,1.75,1390,13200,1979
25885,4/13/12,179000,9407100720,Single Family,3,1.75,1390,13200,1979
25886,9/14/06,333000,9407100760,Single Family,3,1.75,1530,10800,1979
25887,8/28/06,318000,9407100800,Single Family,3,1,1230,10170,1979
25888,1/22/10,256900,9407101080,Single Family,3,1.75,1500,10880,1979
25889,5/18/12,70000,9407101170,Single Family,3,2.5,1890,9600,2012
25890,10/22/12,300000,9407101180,Single Family,3,2.25,2020,9000,1979
25891,5/5/06,279500,9407101260,Single Family,3,1,1020,14600,1987
25892,8/17/06,354950,9407101390,Single Family,3,3,1480,12285,1995
25893,3/25/09,342000,9407101850,Single Family,3,2.25,1690,14615,1979
25894,8/9/06,439000,9407101960,Single Family,3,2.75,1710,10500,1980
25895,6/22/06,335000,9407102000,Single Family,3,2,1440,12000,1980
25896,6/6/13,216259,9407102000,Single Family,3,2,1440,12000,1980
25897,12/18/12,189950,9407102020,Single Family,3,1,1210,9600,1979
25898,7/19/07,327000,9407102090,Single Family,3,1.5,1220,9480,1979
25899,11/12/08,355000,9407102130,Single Family,3,1.5,1580,9360,1979
25900,6/16/09,319000,9407102245,Single Family,3,2,1350,11150,1995
25901,9/28/07,360000,9407102460,Single Family,3,1.75,1120,10450,1973
25902,7/24/07,314000,9407102660,Single Family,3,1.75,1490,11760,1979
25903,2/20/07,355000,9407102690,Single Family,3,1.5,1440,9600,1979
25904,8/7/06,365000,9407110070,Single Family,3,2.5,1810,9600,1993
25905,12/29/09,250000,9407110120,Single Family,2,1.75,1170,14850,1992
25906,5/17/07,370000,9407110180,Single Family,3,1.75,1440,14615,1981
25907,8/18/06,267000,9407110580,Single Family,2,1.5,930,13206,1980
25908,2/25/08,349400,9407110680,Single Family,3,1.5,1370,11400,1980
25909,6/5/06,322500,9407110830,Single Family,3,1.75,1320,12400,1978
25910,3/12/07,332700,9407110970,Single Family,3,2,1120,10541,1984
25911,5/18/11,169200,9407111010,Single Family,3,2,1160,10560,1979
25912,11/7/06,295000,9407111170,Single Family,3,2,1060,8816,1979
25913,5/22/12,221500,9407111220,Single Family,2,1,1020,9200,1978
25914,6/4/12,199950,9407111240,Single Family,3,2,1230,9200,1978
25915,1/29/09,319500,9407111350,Single Family,3,2.25,1370,8050,1979
25916,4/10/06,349000,9407111610,Single Family,3,2.5,1640,9600,1996
25917,9/18/06,345000,9407111710,Single Family,4,2.5,1510,10650,1990
25918,2/26/08,315000,9407150350,Single Family,3,2.5,1600,6250,1995
25919,6/23/06,263000,9407600070,Single Family,3,2,1310,6265,1988
25920,12/1/09,219950,9407600070,Single Family,3,2,1310,6265,1988
25921,3/6/07,302000,9407600200,Single Family,3,2,1350,6957,1987
25922,3/19/12,182000,9407600200,Single Family,3,2,1350,6957,1987
25923,5/13/08,254000,9407600250,Single Family,3,2,1060,7412,1987
25924,12/7/10,417500,9408300090,Single Family,3,2.25,1800,44866,1981
25925,2/23/10,410000,9408300120,Single Family,3,2.5,2090,35620,1985
25926,7/7/06,706000,9408300270,Single Family,5,3.25,3340,43995,1981
25927,5/30/12,529000,9408300330,Single Family,4,2.5,2600,30017,1981
25928,1/4/06,435000,9412200120,Single Family,4,2.75,2290,7500,1965
25929,9/19/06,451950,9412200280,Single Family,4,3,1890,13140,1967
25930,11/15/06,336000,9412200760,Single Family,3,1,1660,13758,1965
25931,6/6/07,452800,9412200925,Single Family,4,3,1830,9603,1999
25932,7/10/07,624950,9412400106,Single Family,4,2,2520,11022,1954
25933,12/21/11,365000,9412400109,Single Family,3,2,1990,7852,1961
25934,10/28/11,1000000,9412400165,Single Family,8,6,6540,48561,1900
25935,5/19/08,1875000,9412400195,Single Family,4,2.75,4200,17134,1999
25936,6/19/12,246000,9412700110,Single Family,3,2.25,1870,10476,1974
25937,3/20/06,262000,9412700220,Single Family,3,1.75,1160,8236,1970
25938,4/6/10,295000,9412710360,Single Family,4,2.25,2210,10704,1976
25939,9/20/13,268000,9412710440,Single Family,4,2.75,2030,8600,1977
25940,7/10/09,385000,9412900038,Single Family,3,1,1560,5280,1932
25941,4/25/11,235000,9412900055,Single Family,3,1.75,2390,6000,1908
25942,11/17/09,590000,9413500180,Single Family,3,2,1850,8800,1970
25943,9/21/10,381000,9413500350,Single Family,3,1.75,1480,8394,1971
25944,9/25/06,560000,9413510030,Single Family,4,2.25,2360,9620,1979
25945,4/1/06,692500,9413600350,Single Family,3,1.75,2170,12220,1965
25946,3/14/07,870000,9414000010,Single Family,4,3.5,2960,8840,1951
25947,1/19/07,420000,9414500120,Single Family,5,1.75,2160,10488,1968
25948,6/2/10,379950,9414500230,Single Family,3,2.25,1760,10835,1976
25949,3/30/06,402000,9414500330,Single Family,3,2,2020,9853,1981
25950,11/6/06,650000,9414500340,Single Family,4,2.75,3120,13000,1968
25951,4/20/11,460000,9414500360,Single Family,5,2.5,2600,9548,1968
25952,3/19/09,410000,9414500430,Single Family,3,2.25,1870,11286,1969
25953,6/18/14,574950,9414610020,Single Family,4,3.25,3160,10000,1980
25954,1/26/06,420000,9414610160,Single Family,4,2.75,2620,10516,1976
25955,12/6/10,360000,9414610160,Single Family,4,2.75,2620,10516,1976
25956,3/30/07,525000,9414610170,Single Family,4,2.5,2580,12207,1976
25957,8/19/11,418500,9414610260,Single Family,4,2.75,2540,9525,1980
25958,9/14/10,280000,9414610350,Single Family,3,2.25,2180,9600,1976
25959,8/14/07,525000,9414610360,Single Family,3,1.75,1810,9600,1974
25960,9/16/08,546000,9414610360,Single Family,3,1.75,1810,9600,1974
25961,4/19/11,348000,9414610360,Single Family,3,1.75,1810,9600,1974
25962,1/25/06,319950,9414700070,Single Family,4,2.5,1943,5730,2005
25963,2/2/06,339950,9414710100,Single Family,4,2.5,1771,5712,2005
25964,1/29/08,349950,9415950020,Single Family,4,2.5,1811,4381,2007
25965,12/7/07,355000,9415950080,Single Family,4,2.5,1807,3782,2007
25966,3/26/07,548000,9416400020,Single Family,4,2.75,2200,3885,2002
25967,6/3/08,535000,9416400030,Single Family,3,2.5,2490,4002,2002
25968,7/24/06,599000,9416400440,Single Family,3,2.5,3200,6454,2001
25969,4/15/08,450000,9417400125,Single Family,3,2,1850,4840,1952
25970,7/9/08,555000,9417400205,Single Family,3,1.75,2230,4840,1955
25971,10/21/09,477000,9417400205,Single Family,3,1.75,2230,4840,1955
25972,12/21/09,690000,9417400250,Single Family,4,3.25,4040,5000,2008
25973,11/29/10,405000,9422400035,Single Family,2,2,2090,6000,1918
25974,6/17/09,374000,9423400193,Single Family,3,2.75,1050,7200,1985
25975,5/22/10,359950,9423400202,Single Family,3,1.75,1700,7200,1950
25976,7/12/10,220000,9423800030,Single Family,3,1,1100,7470,1917
25977,6/4/08,365000,9424400170,Single Family,2,1,1030,4480,1910
25978,5/9/08,290000,9425000110,Single Family,4,1,1260,7275,1965
